none_train,none_val,reg_train,reg_val
0.0013291824143379927,0.3025728464126587,0.009240210987627506,0.2796531915664673
0.0013085356913506985,0.30298668146133423,0.009144842624664307,0.2798018455505371
0.0012881089933216572,0.30379000306129456,0.009082428179681301,0.2816106975078583
0.0012682875385507941,0.30417779088020325,0.00900219101458788,0.28152698278427124
0.001248890650458634,0.3041752576828003,0.008927298709750175,0.28071141242980957
0.0012300621019676328,0.30425870418548584,0.00885558221489191,0.2810189127922058
0.0012112647527828813,0.3047999441623688,0.00872646551579237,0.2812548875808716
0.001192868803627789,0.30524811148643494,0.008644433692097664,0.27931612730026245
0.0011756105814129114,0.3055708408355713,0.008635166101157665,0.2767583727836609
0.0011579388519749045,0.3059861958026886,0.008576137013733387,0.2786995768547058
0.0011403957614675164,0.3065027892589569,0.008512536063790321,0.2830319106578827
0.0011237801518291235,0.3070363402366638,0.008449524641036987,0.2838968336582184
0.0011070180917158723,0.30699649453163147,0.008404930122196674,0.28486761450767517
0.0010904580121859908,0.3070721924304962,0.008308878168463707,0.28495559096336365
0.001074410742148757,0.30681321024894714,0.008254127576947212,0.2842371463775635
0.0010582992108538747,0.30704596638679504,0.008155803196132183,0.282270222902298
0.0010423585772514343,0.3076823353767395,0.008077596314251423,0.2824545204639435
0.0010266017634421587,0.3081008195877075,0.008009611628949642,0.2829928994178772
0.001011814922094345,0.30846336483955383,0.00794922187924385,0.2831883728504181
0.0009972386760637164,0.308353066444397,0.007855473086237907,0.2802400588989258
0.0009833060903474689,0.3086544871330261,0.007786322385072708,0.2794992923736572
0.0009698356734588742,0.3091607093811035,0.007726484443992376,0.2816131114959717
0.0009562267805449665,0.30949491262435913,0.007644338067620993,0.2831461727619171
0.0009432150982320309,0.3100115954875946,0.007585135288536549,0.28469234704971313
0.0009301960817538202,0.3103759288787842,0.0075144581496715546,0.28489428758621216
0.0009179189219139516,0.31044071912765503,0.007481004111468792,0.28391122817993164
0.0009059049189090729,0.31057044863700867,0.007403601426631212,0.2849035859107971
0.0008935895166359842,0.31102317571640015,0.007335094269365072,0.2835423946380615
0.0008819927461445332,0.3114345967769623,0.007290622219443321,0.28323566913604736
0.0008705168147571385,0.31184491515159607,0.0072714765556156635,0.28396841883659363
0.0008592396625317633,0.312184602022171,0.007225693669170141,0.2828540503978729
0.0008479778189212084,0.31277838349342346,0.007165761198848486,0.2833598256111145
0.0008371357107535005,0.31273388862609863,0.007119070738554001,0.2829635441303253
0.0008265927317552269,0.3125017285346985,0.007092856336385012,0.283511757850647
0.0008155751274898648,0.31222596764564514,0.007024048361927271,0.2826520800590515
0.0008050068281590939,0.3121635913848877,0.00699244299903512,0.2812020182609558
0.0007942372467368841,0.3125559389591217,0.006966269109398127,0.2815537452697754
0.0007837130106054246,0.3132269084453583,0.006918604020029306,0.2835308611392975
0.0007736221887171268,0.3136945962905884,0.006841154303401709,0.28392285108566284
0.000763866410125047,0.3143835663795471,0.006804532837122679,0.28392598032951355
0.0007541725062765181,0.31478068232536316,0.006749685853719711,0.2833195924758911
0.0007446524105034769,0.3148328959941864,0.006672904826700687,0.2829032242298126
0.0007354977424256504,0.31492674350738525,0.006602767389267683,0.2835099399089813
0.0007263928418979049,0.3150884807109833,0.006570960395038128,0.28346702456474304
0.0007172734476625919,0.31515854597091675,0.0064972140826284885,0.2833462655544281
0.0007084851968102157,0.3155432641506195,0.00645564217120409,0.2843289375305176
0.0006996841984800994,0.3158351480960846,0.0063941869884729385,0.28556588292121887
0.0006913620745763183,0.31658944487571716,0.00637112557888031,0.2884940505027771
0.0006828004261478782,0.3167470693588257,0.006304310169070959,0.28829267621040344
0.0006749432650394738,0.31696969270706177,0.006262266542762518,0.2881968021392822
0.0006671294686384499,0.3171817660331726,0.006244113203138113,0.2869051694869995
0.0006590575212612748,0.31740325689315796,0.006313059013336897,0.2868835926055908
0.0006513126427307725,0.31790733337402344,0.006295692175626755,0.2881292700767517
0.0006438746931962669,0.3183027505874634,0.006255473010241985,0.2901230752468109
0.0006363929715007544,0.31822431087493896,0.006219214294105768,0.29008767008781433
0.0006291275494731963,0.31841424107551575,0.006166958715766668,0.2906939387321472
0.0006217806367203593,0.31886062026023865,0.006093891337513924,0.2898837924003601
0.0006146107916720212,0.31931665539741516,0.006043567322194576,0.28914451599121094
0.0006074003758840263,0.3195035457611084,0.005997139494866133,0.2895992398262024
0.0006004428723827004,0.3197847008705139,0.005979320500046015,0.29060909152030945
0.000593619595747441,0.31974756717681885,0.005917980335652828,0.2880808711051941
0.0005866194842383265,0.3199249505996704,0.005839847028255463,0.2873639166355133
0.0005801869556307793,0.32025882601737976,0.005808242596685886,0.28882768750190735
0.0005735799204558134,0.3206073045730591,0.005767792463302612,0.2894518971443176
0.0005672030965797603,0.3207285404205322,0.0057245041243731976,0.2884010076522827
0.0005607642233371735,0.32074546813964844,0.005660997238010168,0.2855757176876068
0.0005542105645872653,0.3213983476161957,0.005618089344352484,0.28651002049446106
0.0005479721003212035,0.3216896653175354,0.005580124910920858,0.2871292233467102
0.0005420327070169151,0.3221006989479065,0.0055758836679160595,0.2893480956554413
0.0005361963994801044,0.32240667939186096,0.005560114048421383,0.2884330153465271
0.000530516728758812,0.32244470715522766,0.005542213562875986,0.2873033285140991
0.0005246928194537759,0.3227960169315338,0.005500326864421368,0.2879754602909088
0.0005189235671423376,0.3230707347393036,0.005458083935081959,0.28830185532569885
0.0005133236409164965,0.3232264220714569,0.00541307358071208,0.2885127365589142
0.0005079183029010892,0.3230086863040924,0.005368946120142937,0.28652065992355347
0.0005023645935580134,0.32310619950294495,0.0053475177846848965,0.2868615686893463
0.0004970260197296739,0.32349327206611633,0.005321825388818979,0.28862348198890686
0.0004917265614494681,0.3239326775074005,0.0052703251130878925,0.2902088761329651
0.0004864594666287303,0.3244243264198303,0.0052165198139846325,0.2906254827976227
0.0004813407431356609,0.32485488057136536,0.005160392727702856,0.2912580966949463
0.00047632752102799714,0.32520774006843567,0.005125539842993021,0.2919527292251587
0.00047139578964561224,0.3254891335964203,0.005085252691060305,0.29176732897758484
0.00046660093357786536,0.3258270025253296,0.00505715562030673,0.29216468334198
0.0004616955993697047,0.32598498463630676,0.005007689818739891,0.2920096218585968
0.0004568789154291153,0.32650095224380493,0.005049805622547865,0.29486367106437683
0.000451967614935711,0.32649096846580505,0.005029997788369656,0.2952688932418823
0.00044727057684212923,0.3265213966369629,0.0049719070084393024,0.29443368315696716
0.0004425392544362694,0.3266095519065857,0.0049234312027692795,0.29319095611572266
0.0004379263846203685,0.3270045816898346,0.004863292444497347,0.29275473952293396
0.00043327899766154587,0.32705652713775635,0.004823643714189529,0.2925424575805664
0.0004287747433409095,0.32715409994125366,0.004778203088790178,0.2922740876674652
0.0004243612347636372,0.32756051421165466,0.004776462446898222,0.29252690076828003
0.0004201761621516198,0.327822744846344,0.004764304496347904,0.2922675311565399
